total_packets,total_bytes,udp_packets,tcp_packets,icmp_packets,syn_packets,http_requests,dns_queries,baseline_packets,attack_packets,udp_tcp_ratio,syn_total_ratio,baseline_attack_ratio,bytes_per_packet,ntp_monlist_queries,ntp_responses,avg_ntp_response_size,dns_any_queries,dns_txt_queries,dns_responses,avg_dns_response_size,snmp_getbulk_requests,snmp_responses,avg_snmp_response_size,ssdp_msearch_packets,ssdp_responses,portmap_getport_calls,portmap_dump_calls,netbios_name_queries,netbios_dgram_packets,ldap_bind_requests,ldap_search_requests,mssql_sqlbatch_packets,mssql_rpc_packets,tftp_rrq_packets,tftp_wrq_packets,ntp_amplification_factor,dns_amplification_factor,snmp_amplification_factor,query_response_ratio,fragmentation_ratio,syn_ack_ratio,label,run_id
2378003968,286051752180,720944801,1524793523,132265644,413284061,712368025,615410910,1512577785,0,0.4728147058111552,0.1737945211872749,999.0,120.29069590686234,0,0,0,0,0,307705453,108,20013094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0650397768543932,0.0,2.000002066377494,benign,run1
2399360056,288608361434,727227225,1538680089,133452742,417111729,718377143,620746247,1526355207,0,0.4726305553694599,0.1738429078024128,999.0,120.2855572727764,0,0,0,0,0,310373126,108,20192775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0650596759462995,0.0,2.0000021720822527,benign,run1
2420719104,291164972959,733516717,1552563030,134639357,420938637,724382692,626088617,1540134073,0,0.4724553546789015,0.1738899140773666,999.0,120.28036316889413,0,0,0,0,0,313044308,108,20372264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0650778930629845,0.0,2.0000020573091057,benign,run1
2442075648,293721554051,739803488,1566444076,135828084,424764849,730388830,631428251,1553910892,0,0.4722820937783673,0.1739359914373954,999.0,120.27537078613872,0,0,0,0,0,315714126,108,20552088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0650971442437137,0.0,2.0000020481941787,benign,run1
2463430144,296278164847,746089806,1580324583,137015755,428590807,736395601,636765623,1567687189,0,0.4721117509819816,0.1739813114018629,999.0,120.27057701174252,0,0,0,0,0,318382809,108,20732005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0651165967946466,0.0,2.0000020392432054,benign,run1
2484786688,298834778808,752377375,1594206764,138202549,432416968,742405010,642105711,1581463460,0,0.4719446636346099,0.1740257906597413,999.0,120.26576778247777,0,0,0,0,0,321052859,108,20911532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0651342338614714,0.0,2.000002072076247,benign,run1
2506146405,301391341996,758666265,1608087155,139392985,436242877,748411708,647448794,1595240800,0,0.4717818077466081,0.1740691909018779,999.0,120.26086799825248,0,0,0,0,0,323724398,108,21090931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0651508849203265,0.0,2.0000020676576744,benign,run1
2527501372,303947933759,764952219,1621968587,140580566,440069119,754418644,652786548,1609017204,0,0.4716196263793609,0.1741123165649462,999.0,120.25628833526108,0,0,0,0,0,326393275,108,21270656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0651687936891469,0.0,2.00000204059062,benign,run1
2548857344,306504548697,771240586,1635849330,141767428,443895213,760424953,658126623,1622794164,0,0.4714618711247691,0.1741545928590031,999.0,120.25174708914584,0,0,0,0,0,329063314,108,21450672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0651870660975595,0.0,2.000002113113554,benign,run1
2570214400,309061151451,777528524,1649729747,142956129,447721666,766427643,663465329,1636573200,0,0.4713066036506402,0.1741962328123288,999.0,120.24722585438786,0,0,0,0,0,331732667,108,21630654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0652050767131715,0.0,2.0000020280477577,benign,run1
2591567872,311617726237,783815373,1663608043,144144456,451547103,772432763,668802540,1650349169,0,0.4711538732323861,0.174237035378713,999.0,120.2429346357478,0,0,0,0,0,334401268,108,21810628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.065222922539875,0.0,2.0000021215970825,benign,run1
2612924928,314174310815,790098043,1677490306,145336579,455373693,778439149,674138235,1664126474,0,0.4710000649029086,0.1742773732686437,999.0,120.23855237795794,0,0,0,0,0,337069118,108,21990232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0652395334537885,0.0,2.0000020686328366,benign,run1
2634283008,316730911505,796386778,1691371963,146524267,459200087,784445506,679480139,1677904034,0,0.4708525359421486,0.1743169149273121,999.0,120.23420055594876,0,0,0,0,0,339740068,108,22169735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0652549907654695,0.0,2.000002060106261,benign,run1
2655639828,319287480076,802677696,1705250676,147711456,463025566,790451357,684822700,1691680906,0,0.470709501715512,0.1743555587312874,999.0,120.22996368316254,0,0,0,0,0,342411352,108,22349718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0652715450859234,0.0,2.00000206468294,benign,run1
2676996715,321844052436,808965281,1719133074,148898360,466852110,796458369,690163215,1705458021,0,0.4705658295071577,0.1743939794113643,999.0,120.22579281947309,0,0,0,0,0,345081609,108,22529324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0652869449209042,0.0,2.000002056327832,benign,run1
2698283520,324450815479,814561965,1733639760,150081795,470722417,803697851,694815747,1718995901,0,0.4698565317860499,0.1744525412214651,999.0,120.24341144069248,0,0,0,0,0,347407868,108,22708298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0653649502261704,0.0,2.000002043669365,benign,run1
2722566687,327464018172,820498080,1750637081,151431526,475174160,812803239,699674116,1734307017,0,0.4686854225270463,0.174531688156221,999.0,120.27768492709836,0,0,0,0,0,349837059,108,22912738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0654954568435244,0.0,2.0000020792398034,benign,run1
2743215104,330026511255,825543957,1765092463,152578684,478960168,820546855,703802190,1747327381,0,0.4677057855637107,0.1745981083662041,999.0,120.30646476602368,0,0,0,0,0,351901095,108,23086821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0656059936386387,0.0,2.000002087858471,benign,run1
2765584896,332802360606,831009784,1780753595,153821517,483061851,828937155,708275754,1761432019,0,0.4666618595258262,0.1746689648539359,999.0,120.33706182274436,0,0,0,0,0,354137878,108,23274844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.065722548888148,0.0,2.0000020659901603,benign,run1
2786235904,335364912257,836054876,1795210143,154970885,486848298,836680356,712404697,1774453392,0,0.4657142113751972,0.1747333372960511,999.0,120.36486636883134,0,0,0,0,0,356202348,108,23448584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0658293920061414,0.0,2.00000209511068,benign,run1
2810535858,338380192520,841992410,1812221001,156322447,491303635,845792673,717263992,1789775329,0,0.4646190555872495,0.1748078159549316,999.0,120.39703800854336,0,0,0,0,0,358631998,108,23653091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0659536548102436,0.0,2.000002039474065,benign,run1
2831629682,340997542585,847146015,1826987273,157496394,495171009,853703135,721482845,1803074913,0,0.4636846832594219,0.1748713866603691,999.0,120.42448373551127,0,0,0,0,0,360741425,108,23830386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0660594662783737,0.0,2.0000021043257328,benign,run1
2852278272,343560024398,852192080,1841442586,158643606,498956962,861446850,725611585,1816095066,0,0.4627850395548525,0.1749327780876493,999.0,120.45108914183812,0,0,0,0,0,362805786,108,24004402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0661632281685827,0.0,2.0000020683168005,benign,run1
2872932864,346122573707,857237419,1855902568,159792877,502744105,869193523,729743646,1829116772,0,0.4618978570215546,0.1749933356604883,999.0,120.47708390410894,0,0,0,0,0,364871826,108,24177450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0662628580152417,0.0,2.000002056714446,benign,run1
2893581824,348685046030,862287092,1870354911,160939821,506529313,876935572,733875548,1842136912,0,0.4610285924498529,0.1750527007042742,999.0,120.5029155000664,0,0,0,0,0,366937775,108,24351521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0663641703283342,0.0,2.0000020334480566,benign,run1
2914233344,351247586999,867330992,1884814089,162088263,510316337,884680869,738003628,1855158553,0,0.4601679269387083,0.1751116938012771,999.0,120.52829871093536,0,0,0,0,0,369001816,108,24525199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0664636268348337,0.0,2.0000021202557483,benign,run1
2934885376,353810057880,872380183,1899268476,163236717,514102237,892422632,742136958,1868180044,0,0.4593243103983367,0.1751694431421638,999.0,120.5532797884642,0,0,0,0,0,371068475,108,24699016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0665618818736892,0.0,2.000002104641958,benign,run1
2955533312,356372548224,877425069,1913724071,164384172,517888305,900166311,746264041,1881200214,0,0.4584908986077126,0.1752266851120506,999.0,120.57808544301056,0,0,0,0,0,373132021,108,24872886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0666597466852087,0.0,2.0000021201505294,benign,run1
2976187098,358935034043,882473840,1928178863,165534395,521673993,907910802,750398345,1894221112,0,0.4576721884747681,0.1752826606064401,999.0,120.60230833075131,0,0,0,0,0,375199173,108,25046477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0667551498041281,0.0,2.0000021354355484,benign,run1
2996834304,361497515020,887518523,1942633507,166682274,525459778,915654178,754524168,1907241237,0,0.4568635925417506,0.1753382818992184,999.0,120.62646057457836,0,0,0,0,0,377262085,108,25220724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0668519975973731,0.0,2.0000020781821566,benign,run1
3017487360,364060037373,892563413,1957090856,167833091,529246249,923399117,758654416,1920262579,0,0.4560664162645293,0.1753930293182736,999.0,120.6500621010058,0,0,0,0,0,379327208,108,25394205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0669453824150679,0.0,2.0000021124404435,benign,run1
3039971840,366850307360,898062816,1972826741,169082283,533367468,931829872,763154243,1934439655,0,0.4552162627037303,0.1754514502344863,999.0,120.67556104730234,0,0,0,0,0,381577120,108,25583610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0670470231548474,0.0,2.000002144865024,benign,run1
3060622848,369412874508,903105653,1987285969,170231226,537154345,939576361,767281590,1947460495,0,0.4544417195550581,0.1755049124563027,999.0,120.6985939967733,0,0,0,0,0,383640793,108,25757226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0671389134575164,0.0,2.000002133467286,benign,run1
3081271296,371975343617,908154914,2001737417,171378965,540939162,947319073,771412529,1960480118,0,0.4536833384275995,0.1755571353623514,999.0,120.72138668863256,0,0,0,0,0,385706261,108,25931445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0672310709522031,0.0,2.000002063080712,benign,run1
3103550464,374739679253,913598197,2017331156,172621111,545023005,955674741,775868877,1974525869,0,0.4528746776565424,0.1756127413818652,999.0,120.74547638256156,0,0,0,0,0,387934438,108,26118566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0673272683256854,0.0,2.000002117344059,benign,run1
3124198400,377302160785,918645778,2031784316,173768306,548808338,963417771,779997905,1987545817,0,0.45213744921929,0.1756637280142003,999.0,120.76766980771772,0,0,0,0,0,389998952,108,26292855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0674177580866935,0.0,2.00000210638421,benign,run1
3148109824,380269406633,924489347,2048522566,175097911,553192291,972384000,784779958,2002622955,0,0.4512956617339991,0.1757220433615978,999.0,120.79292905665795,0,0,0,0,0,392389980,108,26494103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0675198255572173,0.0,2.000002122229946,benign,run1
3168763392,382831941648,929536121,2062980131,176247140,556978986,980127799,788912031,2015645041,0,0.4505792891710599,0.1757717182059644,999.0,120.81430333817742,0,0,0,0,0,394456015,108,26667407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.06760552757701,0.0,2.000002140118937,benign,run1
3189411861,385394388173,934582392,2077435308,177394161,560764698,987873064,793041086,2028664526,0,0.4498731625485591,0.1758207225780427,999.0,120.83556623262962,0,0,0,0,0,396520540,108,26841573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0676927681980862,0.0,2.0000021256710188,benign,run1
3211286528,387941250964,944210579,2088464405,178611544,563704317,993398802,801699789,2041921052,0,0.4521075756615541,0.1755384678648021,999.0,120.80555490188884,0,0,0,0,0,400849895,108,27025348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0674201199429028,0.0,2.000002160709576,benign,run1
3233874944,390479036687,956509127,2097496936,179868881,566150950,997630356,812996689,2055316425,0,0.456024087846391,0.1750689064369707,999.0,120.74648632022055,0,0,0,0,0,406498348,108,27215182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0669502893035127,0.0,2.000002140774112,benign,run1
3256458240,393016800045,968802042,2106530708,181125490,568597690,1001864371,824286904,2068709335,0,0.4599040680113361,0.1746061666063312,999.0,120.68842008089132,0,0,0,0,0,412143451,108,27405506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.066495066058929,0.0,2.000002145631842,benign,run1
3279041024,395554585226,981095420,2115565983,182379621,571044781,1006099486,835575978,2082102944,0,0.4637508013854276,0.1741499349414666,999.0,120.6311791559946,0,0,0,0,0,417787990,108,27595933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0660524803501412,0.0,2.0000021469442624,benign,run1
3301628928,398092400512,993390102,2124601330,183637496,573491969,1010333988,846870344,2095497336,0,0.4675654147312428,0.173699704450857,999.0,120.57454341277204,0,0,0,0,0,423435170,108,27785559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0656193934008835,0.0,2.000002137782875,benign,run1
3324214272,400630178624,1005686009,2133635411,184892852,575938723,1014568695,858163875,2108890976,0,0.47134857427617,0.1732555954202942,999.0,120.51875897366943,0,0,0,0,0,429081937,108,27975674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0651989086177729,0.0,2.000002128700946,benign,run1
3346799104,403167957738,1017979211,2142670714,186149179,578385760,1018804134,869455039,2122284377,0,0.4750982987486709,0.1728175913841765,999.0,120.46374616753812,0,0,0,0,0,434727518,108,28165691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0647892986613283,0.0,2.00000214390017,benign,run1
3369383424,405705738042,1030272932,2151706863,187403629,580832917,1023041014,880746398,2135677464,0,0.4788165849708497,0.1723855210014828,999.0,120.40948950842824,0,0,0,0,0,440373196,108,28355609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0643899521078026,0.0,2.000002145197526,benign,run1
3391968256,408243492607,1042570110,2160737574,188660572,583278715,1027274421,892040938,2149070292,0,0.4825065859663715,0.1719587776118621,999.0,120.35592959481988,0,0,0,0,0,446020472,108,28545958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0640014523817642,0.0,2.000002122486698,benign,run1
3414554624,410781329166,1054867337,2169770880,189916407,585725199,1031509130,903335815,2162464208,0,0.4861653120720285,0.1715378031685575,999.0,120.30304809849191,0,0,0,0,0,451667903,108,28735909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0636217645954797,0.0,2.0000021272796995,benign,run1
3437141410,413319117410,1067166482,2178803214,191171714,588171394,1035743541,914633427,2175857676,0,0.4897947988798955,0.1711222565032609,999.0,120.25083291816031,0,0,0,0,0,457316713,108,28925819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0632511740282713,0.0,2.00000210823124,benign,run1
3459726848,415856894512,1079463504,2187836585,192426759,590617996,1039977529,925928375,2189251219,0,0.4933931132703862,0.1707123197721301,999.0,120.1993431222464,0,0,0,0,0,462964190,108,29115956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0628902982755534,0.0,2.0000021536786523,benign,run1
3482311680,418394642480,1091756268,2196872413,193682999,593065225,1044212960,937218736,2202644969,0,0.4969593416256349,0.1703079102327796,999.0,120.1485337693839,0,0,0,0,0,468609368,108,29306015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.062538261078895,0.0,2.000002134674734,benign,run1
3504894976,420932424676,1104050798,2205904755,194939423,595511305,1048448464,948510236,2216037097,0,0.5004979455697306,0.1699084591914459,999.0,120.09844162474556,0,0,0,0,0,474255120,108,29496305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0621950164713034,0.0,2.0000021662080743,benign,run1
3527478784,423470236303,1116339607,2214943890,196195287,597959504,1052684754,959796297,2229431317,0,0.5040035605597214,0.1695146989153372,999.0,120.04898178942528,0,0,0,0,0,479898149,108,29686312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0618596092980554,0.0,2.0000021138577573,benign,run1
3550063104,426008018364,1128633833,2223976012,197453259,600405684,1056918726,971087859,2242824194,0,0.5074847151723685,0.1691253553559367,999.0,120.00012559889414,0,0,0,0,0,485543925,108,29876634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0615322990602755,0.0,2.0000021318941483,benign,run1
3572649472,428545767938,1140931967,2233007317,198710188,602851738,1061151768,982383420,2256218092,0,0.5109396455237858,0.1687408022322767,999.0,119.95180923755623,0,0,0,0,0,491191710,108,30066627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0612115929236672,0.0,2.000002143149473,benign,run1
3595235931,431083634113,1153225146,2242043764,199967022,605299130,1065387623,993675238,2269612187,0,0.5143633520973501,0.1683614487663507,999.0,119.90412934961292,0,0,0,0,0,496837620,108,30256514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0608981944644207,0.0,2.0000021278758,benign,run1
3616653312,433638310711,1160272223,2255222730,201158359,608882338,1071460872,999772355,2283164448,0,0.5144823203338323,0.168355185159644,999.0,119.90043648148269,0,0,0,0,0,499886176,108,30436769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0608873988945835,0.0,2.0000021219228907,benign,run1
3638764544,436371777762,1164572695,2271804752,202387097,613396228,1079062056,1003090764,2297704709,0,0.5126200629586499,0.1685726626669032,999.0,119.92305973233096,0,0,0,0,0,501545388,108,30623025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.061057335452958,0.0,2.000002151955555,benign,run1
3659506279,438936090891,1168603500,2287362156,203540623,617631311,1086192680,1006199931,2311345309,0,0.5108957044404296,0.168774491396357,999.0,119.94407371557894,0,0,0,0,0,503099964,108,30797762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0612159892740521,0.0,2.000002127485078,benign,run1
3680250368,441500473054,1172635218,2302920677,204694473,621866610,1093324275,1009311311,2324986507,0,0.5091947932516653,0.1689739957387594,999.0,119.9647928556365,0,0,0,0,0,504655655,108,30972328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0613731911911301,0.0,2.0000021419407394,benign,run1
3700996096,444064755170,1176667842,2318478752,205849502,626101599,1100457169,1012425555,2338626959,0,0.5075171989326905,0.1691711049564965,999.0,119.98519956558204,0,0,0,0,0,506212782,108,31146379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.061528234978468,0.0,2.0000020987031197,benign,run1
3721737728,446629089455,1180702568,2334033977,207001183,630336087,1107586736,1015537571,2352267688,0,0.5058634876933499,0.1693660685055129,999.0,120.0055248640562,0,0,0,0,0,507768786,108,31321332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0616842406693348,0.0,2.000002116333554,benign,run1
3742482944,449193377616,1184734511,2349592217,208156216,634571481,1114717140,1018650079,2365909301,0,0.5042298414286924,0.1695589507007249,999.0,120.02549760077144,0,0,0,0,0,509325041,108,31495703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0618381199914339,0.0,2.000002146332608,benign,run1
3766166016,452121025804,1189335119,2367355645,209475252,639407222,1122857896,1022200076,2381483688,0,0.5023897112848036,0.1697766957918405,999.0,120.04808706871408,0,0,0,0,0,511100045,108,31695067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0620134302668668,0.0,2.00000213948391,benign,run1
3786909015,454685381134,1193367897,2382915436,210625682,643643000,1129989147,1025311058,2395125612,0,0.5008016142625717,0.1699652665143316,999.0,120.06768035170236,0,0,0,0,0,512655530,108,31869821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0621661508264623,0.0,2.00000210054552,benign,run1
0,0,0,0,0,0,0,0,0,0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,benign,run2
0,0,0,0,0,0,0,0,0,0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,benign,run2
9782784,1182682591,2878407,6358083,546294,1711848,3056407,2446067,6208125,0,0.4527161724689659,0.1749857709216517,999.0,120.89427621012588,0,0,0,0,0,1223033,108,82144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0671641730026908,0.0,2.000004673323037,benign,run2
41508352,5019034262,12217818,26981284,2309250,7264134,12972361,10377784,26343838,0,0.452825669823571,0.175004153380987,999.0,120.91624986701471,0,0,0,0,0,5188893,108,349005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0672600109503125,0.0,2.0000005506507867,benign,run2
73232384,8855342286,21553573,47604836,4073975,12816259,22890574,18305966,46478095,0,0.452760156552162,0.1750080811243288,999.0,120.92112535896688,0,0,0,0,0,9152982,108,615993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0672997062596648,0.0,2.0000023407794045,benign,run2
104954282,12691691614,30892541,68224995,5836746,18367806,32804503,26234594,66612971,0,0.4528038587617339,0.1750076857273912,999.0,120.92590575770886,0,0,0,0,0,13117294,108,883329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.067340794526676,0.0,2.0000023954985533,benign,run2
136681472,16528041463,40229046,88851575,7600851,23921417,42719196,34164628,86750426,0,0.4527668305260768,0.1750157987762964,999.0,120.92378887315466,0,0,0,0,0,17082313,108,1150091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0673264211936638,0.0,2.000002591823066,benign,run2
168404959,20364416411,49565336,109473568,9366055,29473349,52634925,42092267,106885261,0,0.4527607613921928,0.1750147333844248,999.0,120.925277568578,0,0,0,0,0,21046131,108,1417362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.067345489771968,0.0,2.000002510745993,benign,run2
200131032,24200755110,58905373,130094558,11131101,35025374,62547314,50023894,127022020,0,0.4527889091256223,0.1750122090011508,999.0,120.92455062141488,0,0,0,0,0,25011945,108,1684297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0673397050889085,0.0,2.000001484639068,benign,run2
231856406,28037083931,68245813,150714393,12896202,40576752,72461785,57956316,147157197,0,0.452815498517119,0.1750081125642912,999.0,120.92434457471924,0,0,0,0,0,28978157,108,1951412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0673407905133511,0.0,2.000002464468404,benign,run2
263582176,31873429515,77585945,171335358,14660873,46128628,82375407,65888483,167293178,0,0.4528309037064025,0.1750066286727976,999.0,120.92407005168666,0,0,0,0,0,32944238,108,2218441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0673392718933125,0.0,2.000002081139285,benign,run2
295306169,35709753657,86927719,191950702,16427748,51678663,92288590,73820503,187427452,0,0.4528648142167253,0.1750002825034109,999.0,120.92450956214192,0,0,0,0,0,36910249,108,2485676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0673437884420666,0.0,2.0000025929497003,benign,run2
327032315,39546105196,96266487,212574585,18191243,57231180,102204655,81752768,207563044,0,0.4528598138860297,0.1750016049637174,999.0,120.92415147414408,0,0,0,0,0,40876384,108,2752412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0673350167177214,0.0,2.0000017473008134,benign,run2
358757376,43382398314,105605265,233195484,19956627,62783005,112118465,89683034,227698875,0,0.4528615356890874,0.175001293910679,999.0,120.92405959062428,0,0,0,0,0,44841517,108,3019469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0673364596474289,0.0,2.000002134337836,benign,run2
390486016,47218748078,114944625,253821275,21720116,68336077,122035063,97616821,247835716,0,0.4528565424628018,0.17500262288522,999.0,120.92301937388712,0,0,0,0,0,48808408,108,3286076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0673260230081669,0.0,2.0000022535705924,benign,run2
422211072,51055096679,124287603,274438158,23485311,73886940,131946036,105550879,267971339,0,0.4528801822084813,0.1750000056843606,999.0,120.9231592083876,0,0,0,0,0,52775441,108,3553359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0673297831845687,0.0,2.0000020571992336,benign,run2
453938688,54891436629,133626759,295062786,25249143,79439748,141861632,113483971,288107874,0,0.4528756771109726,0.1750010521244666,999.0,120.92257848927828,0,0,0,0,0,56741985,108,3819896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0673204506328074,0.0,2.000002416929017,benign,run2
485664768,58727775019,142968618,315680960,27015190,84991053,151772668,121417125,308244332,0,0.4528895819374092,0.1749994205879887,999.0,120.92245286979517,0,0,0,0,0,60708563,108,4087062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0673226608905238,0.0,2.0000026120430574,benign,run2
517390848,62564096914,152309566,336301906,28779376,90542826,161686854,129350449,328380090,0,0.4528953398200485,0.1749988936796964,999.0,120.9223107750062,0,0,0,0,0,64675219,108,4354077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0673221840965084,0.0,2.000002032189573,benign,run2
549113856,66400404361,161650875,356919080,30543901,96093424,171600455,137281658,348514514,0,0.4529062301740775,0.1749972668691864,999.0,120.92283528354454,0,0,0,0,0,68640828,108,4621310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.067325965240396,0.0,2.000002122936285,benign,run2
